PolicyID,CustomerID,ProductLine,Region,Channel,PolicyStartDate,PolicyEndDate,Exposure,Premium,ClaimCount,ClaimAmount,Age,VehicleAge
POL-102405,CUST-52334,Home,West,Online,2023-08-28,2024-06-09,0.26,114.71,0,0.0,56.0,1
POL-102406,CUST-51734,Motor,Central,Agent,2022-09-28,2023-09-26,0.97,1103.68,0,0.0,68.0,12
POL-102407,CUST-51503,Motor,East,Broker,2023-06-03,2024-04-05,0.682,502.97,0,0.0,28.0,10
POL-102408,CUST-52504,Liability,East,Agent,2022-12-05,2023-09-11,0.692,516.73,0,0.0,38.0,15
POL-102409,CUST-51061,Commercial,Central,Agent,2022-01-20,2022-07-30,0.409,690.89,0,0.0,24.0,2
POL-102410,CUST-52583,Commercial,East,Broker,2023-01-23,2023-08-06,0.824,998.4,0,0.0,42.0,0
POL-102411,CUST-50410,Liability,East,Broker,2022-02-06,2022-09-02,0.803,860.4,0,0.0,27.0,15
POL-102412,CUST-50108,Motor,North,Broker,2023-11-11,2024-09-08,0.321,238.55,0,0.0,18.0,7
POL-102413,CUST-50153,Motor,South,Direct,2023-03-16,2023-11-12,0.696,482.84,0,0.0,46.0,1
POL-102414,CUST-51099,Home,West,Agent,2022-09-29,2023-05-11,0.744,560.22,0,0.0,73.0,11
POL-102415,CUST-51586,Motor,West,Broker,2022-12-21,2023-10-21,0.877,724.47,0,0.0,54.0,9
POL-102416,CUST-52688,Motor,East,Direct,2023-03-29,2024-02-23,0.405,379.4,0,0.0,61.0,19
POL-102417,CUST-52756,Commercial,West,Agent,2022-07-09,2023-03-27,0.908,1120.8,0,0.0,64.0,18
POL-102418,CUST-50093,Motor,West,Broker,2022-07-30,2023-07-09,0.596,550.52,1,3072.99,73.0,10
POL-102419,CUST-52298,Home,North,Agent,2022-11-02,2023-09-14,0.322,198.61,0,0.0,25.0,3
POL-102420,CUST-50603,Home,Central,Agent,2022-07-08,2023-05-17,0.329,150.1,0,0.0,32.0,14
POL-102421,CUST-51179,Home,West,Agent,2023-07-08,2024-06-13,0.398,298.25,0,0.0,53.0,4
POL-102422,CUST-52574,Motor,South,Broker,2022-03-17,2022-10-17,0.462,426.73,0,0.0,64.0,16
POL-102423,CUST-52951,Motor,South,Agent,2023-08-27,2024-07-13,0.622,713.29,0,0.0,62.0,12
POL-102424,CUST-52381,Commercial,Central,Online,2022-09-12,2023-09-05,0.812,1490.08,0,0.0,59.0,7
POL-102425,CUST-50552,Liability,South,Direct,2023-02-14,2024-02-13,0.39,420.34,0,0.0,35.0,19
POL-102426,CUST-50113,Home,North,Agent,2022-04-26,2023-02-07,0.994,449.97,0,0.0,38.0,10
POL-102427,CUST-52992,Motor,North,Broker,2022-10-09,2023-08-25,0.371,386.73,0,0.0,22.0,7
POL-102428,CUST-50706,Home,South,Agent,2023-07-05,2024-06-14,0.7,470.6,0,0.0,35.0,3
POL-102429,CUST-50690,Motor,West,Agent,2022-07-17,2023-06-20,0.947,1033.98,0,0.0,26.0,12
POL-102430,CUST-51565,Motor,East,Online,2022-04-07,2023-03-19,0.874,820.47,0,0.0,71.0,5
POL-102431,CUST-50504,Motor,West,Broker,2023-01-17,2023-12-17,0.736,438.81,0,0.0,23.0,3
POL-102432,CUST-51997,Motor,South,Agent,2022-04-29,2023-01-04,0.787,849.86,0,0.0,38.0,2
POL-102433,CUST-52574,Motor,South,Online,2022-08-18,2023-06-29,0.351,375.77,0,0.0,68.0,12
POL-102434,CUST-51038,Motor,East,Online,2022-11-25,2023-08-08,0.257,168.12,0,0.0,72.0,18
POL-102435,CUST-51406,Commercial,West,Broker,2023-02-16,2024-01-11,0.576,984.43,0,0.0,39.0,5
POL-102436,CUST-52699,Home,East,Direct,2023-04-12,2024-03-07,0.317,209.96,0,0.0,44.0,4
POL-102437,CUST-52675,Motor,West,Direct,2023-05-09,2024-04-26,0.518,490.03,0,0.0,47.0,12
POL-102438,CUST-50280,Motor,North,Direct,2023-09-09,2024-06-24,0.418,469.9,0,0.0,64.0,2
POL-102439,CUST-52244,Commercial,East,Broker,2022-02-18,2022-11-13,0.937,1188.41,0,0.0,61.0,1
POL-102440,CUST-50059,Motor,East,Online,2022-09-22,2023-04-20,0.91,548.58,0,0.0,47.0,12
POL-102441,CUST-50470,Motor,North,Broker,2022-01-01,2022-10-26,0.864,621.3,0,0.0,39.0,10
POL-102442,CUST-51881,Home,South,Agent,2022-01-07,2022-10-19,0.785,652.46,0,0.0,39.0,0
POL-102443,CUST-50365,Commercial,South,Agent,2022-06-04,2023-03-06,0.366,450.03,0,0.0,54.0,4
POL-102444,CUST-50552,Commercial,East,Broker,2023-03-13,2024-01-12,0.286,486.09,0,0.0,65.0,3
POL-102445,CUST-51340,Motor,North,Agent,2023-10-15,2024-09-17,0.74,788.0,0,0.0,22.0,13
POL-102446,CUST-51247,Motor,South,Agent,2023-07-19,2024-02-11,0.732,789.73,0,0.0,61.0,13
POL-102447,CUST-51684,Motor,Central,Broker,2023-04-17,2024-01-02,0.527,316.84,0,0.0,45.0,14
POL-102448,CUST-52761,Home,North,Online,2023-07-23,2024-06-01,0.605,265.04,0,0.0,26.0,1
POL-102449,CUST-51269,Motor,Central,Agent,2022-05-06,2023-04-03,0.617,730.2,0,0.0,23.0,16
POL-102450,CUST-50918,Motor,East,Agent,2023-09-06,2024-07-26,0.43,390.79,0,0.0,37.0,4
POL-102451,CUST-50635,Motor,North,Online,2023-10-12,2024-09-04,0.486,307.59,0,0.0,32.0,19
POL-102452,CUST-52630,Liability,East,Broker,2022-03-11,2023-02-13,0.564,397.28,0,0.0,23.0,17
POL-102453,CUST-50652,Motor,East,Direct,2022-12-10,2023-12-03,0.702,756.34,0,0.0,34.0,9
POL-102454,CUST-50012,Motor,South,Broker,2023-08-29,2024-06-17,0.967,1096.04,0,0.0,65.0,15
POL-102455,CUST-51529,Liability,South,Direct,2022-12-14,2023-07-28,0.654,683.95,0,0.0,58.0,13
POL-102456,CUST-52195,Commercial,West,Agent,2023-09-06,2024-06-16,0.798,1111.05,0,0.0,29.0,15
POL-102457,CUST-50042,Home,North,Broker,2023-11-14,2024-09-20,0.855,631.69,0,0.0,56.0,0
POL-102458,CUST-51909,Home,Central,Direct,2022-12-13,2023-06-29,0.335,148.65,0,0.0,43.0,1
POL-102459,CUST-51316,Motor,South,Agent,2022-02-13,2022-12-30,0.74,836.09,0,0.0,60.0,18
POL-102460,CUST-52329,Commercial,South,Agent,2022-09-06,2023-06-14,0.612,780.26,0,0.0,32.0,15
POL-102461,CUST-50099,Motor,North,Broker,2022-06-07,2023-05-27,0.679,481.13,0,0.0,21.0,12
POL-102462,CUST-52691,Liability,Central,Direct,2022-12-13,2023-07-20,0.279,250.88,0,0.0,35.0,6
POL-102463,CUST-52619,Motor,South,Broker,2023-03-04,2024-02-15,0.93,588.61,0,0.0,74.0,8
POL-102464,CUST-52059,Home,Central,Direct,2022-12-05,2023-08-25,0.965,581.96,0,0.0,49.0,7
POL-102465,CUST-51860,Home,South,Direct,2022-05-23,2023-03-05,0.253,188.28,0,0.0,21.0,8
POL-102466,CUST-52112,Motor,North,Agent,2022-08-08,2023-06-06,0.41,365.49,0,0.0,73.0,12
POL-102467,CUST-50480,Motor,East,Online,2023-05-12,2023-04-12,0.385,382.09,0,0.0,65.0,15
POL-102468,CUST-52690,Commercial,East,Online,2022-01-20,2023-01-03,0.836,1029.93,0,0.0,48.0,7
POL-102469,CUST-52305,Motor,East,Agent,2022-06-06,2023-01-03,0.699,581.39,1,6419.12,60.0,16
POL-102470,CUST-52265,Liability,Central,Broker,2023-10-14,2024-08-24,0.383,399.23,0,0.0,28.0,1
POL-102471,CUST-51477,Motor,East,Agent,2022-03-14,2023-03-10,0.86,804.68,0,0.0,51.0,16
POL-102472,CUST-50422,Home,West,Online,2022-10-30,2023-06-07,0.515,265.17,0,0.0,70.0,13
POL-102473,CUST-51532,Home,South,Broker,2022-06-01,2023-01-14,0.596,467.58,0,0.0,43.0,10
POL-102474,CUST-51634,Home,North,Broker,2022-03-18,2022-12-11,0.54,255.5,0,0.0,20.0,7
POL-102475,CUST-50768,Home,East,Online,2022-11-05,2023-09-15,0.641,305.54,0,0.0,61.0,7
POL-102476,CUST-52772,Commercial,East,Direct,2023-01-16,2024-01-09,0.61,773.75,0,0.0,59.0,7
POL-102477,CUST-51181,Home,East,Agent,2022-05-09,2023-04-02,0.456,327.39,0,0.0,60.0,18
POL-102478,CUST-52862,Home,West,Direct,2022-02-26,2023-01-19,0.568,265.51,0,0.0,54.0,0
POL-102479,CUST-52634,Home,Central,Direct,2022-04-09,2022-12-27,0.931,407.18,0,0.0,25.0,12
POL-102480,CUST-50224,Motor,North,Agent,2023-04-21,2024-02-15,0.627,549.22,0,0.0,24.0,19
POL-102481,CUST-50441,Motor,North,Broker,2023-09-21,2024-04-27,0.937,750.78,0,0.0,63.0,10
POL-102482,CUST-51177,Motor,South,Direct,2022-05-12,2023-02-02,0.663,456.32,0,0.0,66.0,12
POL-102483,CUST-51871,Home,East,Broker,2022-08-22,2023-03-25,0.827,594.34,0,0.0,22.0,11
POL-102484,CUST-50340,Liability,North,Online,2022-09-08,2023-03-12,0.47,529.23,0,0.0,51.0,10
POL-102485,CUST-50650,Motor,North,Broker,2022-09-21,2023-08-26,0.843,562.72,0,0.0,46.0,12
POL-102486,CUST-52568,Home,East,Direct,2022-06-28,2023-05-23,0.448,239.11,0,0.0,37.0,18
POL-102487,CUST-51334,Motor,South,Direct,2022-02-10,2022-11-12,0.265,215.22,0,0.0,54.0,14
POL-102488,CUST-51667,Home,Central,Agent,2023-01-19,2023-07-20,0.371,320.42,0,0.0,70.0,16
POL-102489,CUST-51599,Commercial,East,Agent,2022-09-18,2023-04-02,0.266,477.5,0,0.0,64.0,11
POL-102490,CUST-52907,Commercial,Central,Online,2022-09-07,2023-03-26,0.96,1302.93,0,0.0,26.0,15
POL-102491,CUST-50365,Commercial,West,Direct,2022-07-13,2023-05-22,1.0,1994.92,0,0.0,44.0,17
POL-102492,CUST-51563,Commercial,East,Broker,2023-11-10,2024-06-14,0.822,1213.89,0,0.0,71.0,4
POL-102493,CUST-50235,Motor,Central,Agent,2023-03-22,2023-11-03,0.331,271.85,0,0.0,31.0,17
POL-102494,CUST-50139,Home,Central,Agent,2022-11-02,2023-10-08,0.924,779.69,0,0.0,66.0,13
POL-102495,CUST-51452,Motor,East,Agent,2022-05-30,2023-05-08,0.808,834.68,0,0.0,45.0,8
POL-102496,CUST-52710,Liability,Central,Broker,2023-08-08,2024-06-24,0.499,529.85,0,0.0,47.0,15
POL-102497,CUST-51228,Commercial,South,Broker,2023-10-11,2024-06-04,0.627,1018.69,0,0.0,32.0,3
POL-102498,CUST-52151,Motor,South,Agent,2022-01-24,2022-11-07,0.746,875.67,0,0.0,70.0,13
POL-102499,CUST-52762,Motor,West,Direct,2023-11-10,2024-06-14,0.268,183.84,0,0.0,48.0,11
POL-102500,CUST-50018,Home,West,Online,2023-05-26,2024-04-29,0.626,365.99,0,0.0,50.0,17
POL-102501,CUST-52093,Liability,South,Online,2022-03-14,2022-09-25,0.799,778.88,0,0.0,44.0,12
POL-102502,CUST-52695,Motor,West,Online,2023-07-04,2024-05-17,0.391,461.73,0,0.0,23.0,10
POL-102503,CUST-52690,Home,East,Broker,2022-03-20,2022-12-20,0.583,274.32,0,0.0,62.0,10
POL-102504,CUST-52207,Motor,East,Broker,2022-02-07,2022-12-24,0.649,429.27,0,0.0,36.0,11
POL-102505,CUST-52784,Home,Central,Broker,2022-03-26,2022-12-14,0.802,499.61,0,0.0,31.0,17
POL-102506,CUST-51805,Home,North,Agent,2022-12-02,2023-06-29,0.973,493.75,0,0.0,62.0,15
POL-102507,CUST-50057,Motor,East,Online,2023-03-29,2024-02-11,0.886,888.19,0,0.0,29.0,1
POL-102508,CUST-52946,Commercial,South,Direct,2022-10-25,2023-08-18,0.716,988.86,0,0.0,56.0,10
POL-102509,CUST-52639,Motor,East,Direct,2022-03-31,2022-12-22,0.688,755.76,0,0.0,45.0,5
POL-102510,CUST-50570,Commercial,North,Agent,2022-05-26,2023-01-30,0.702,1245.94,0,0.0,63.0,3
POL-102511,CUST-52875,Motor,North,Agent,2023-09-15,2024-05-15,0.659,576.71,0,0.0,20.0,17
POL-102512,CUST-51954,Home,West,Online,2023-12-04,2024-08-29,0.295,236.21,0,0.0,62.0,17
POL-102513,CUST-51357,Motor,North,Agent,2023-07-05,2024-02-18,0.774,506.96,0,0.0,31.0,18
POL-102514,CUST-52455,Home,East,Agent,2022-03-17,2022-11-04,0.787,540.04,0,0.0,67.0,7
POL-102515,CUST-51907,Motor,Central,Direct,2023-08-22,2024-04-09,0.634,605.5,0,0.0,38.0,8
POL-102516,CUST-52366,Home,Central,Direct,2023-05-21,2023-11-19,0.903,488.32,0,0.0,18.0,15
POL-102517,CUST-51037,Motor,North,Agent,2023-01-20,2024-01-07,0.754,470.89,0,0.0,45.0,3
POL-102518,CUST-51169,Motor,Central,Agent,2022-04-15,2022-11-24,0.522,476.82,0,0.0,21.0,1
POL-102519,CUST-50295,Commercial,South,Direct,2023-12-29,2024-07-26,0.265,407.14,0,0.0,33.0,8
POL-102520,CUST-52667,Home,North,Online,2022-11-20,2023-06-16,0.294,210.99,0,0.0,58.0,12
POL-102521,CUST-50787,Home,East,Broker,2022-02-02,2023-01-31,0.514,270.58,0,0.0,49.0,9
POL-102522,CUST-50412,Home,East,Direct,2022-06-03,2023-02-26,0.597,305.64,0,0.0,58.0,4
POL-102523,CUST-50241,Motor,South,Agent,2022-10-20,2023-06-17,0.375,441.32,0,0.0,68.0,10
POL-102524,CUST-51158,Commercial,East,Direct,2022-02-15,2022-10-28,0.392,443.11,0,0.0,44.0,18
POL-102525,CUST-51460,Motor,North,Broker,2022-08-25,2023-03-09,0.423,503.22,0,0.0,48.0,5
POL-102526,CUST-52503,Liability,South,Online,2022-12-08,2023-08-03,0.835,985.22,0,0.0,21.0,8
POL-102527,CUST-51960,Commercial,North,Direct,2023-11-24,2024-07-07,0.828,1369.31,0,0.0,34.0,6
POL-102528,CUST-52418,Motor,Central,Agent,2022-03-05,2023-01-28,0.537,428.08,0,0.0,59.0,5
POL-102529,CUST-50015,Motor,East,Agent,2023-02-26,2023-09-04,0.379,421.2,0,0.0,21.0,13
POL-102530,CUST-50087,Home,East,Online,2023-10-31,2024-07-16,0.333,276.05,0,0.0,38.0,7
POL-102531,CUST-50686,Commercial,East,Agent,2023-08-12,2024-07-03,0.315,550.53,0,0.0,25.0,12
POL-102532,CUST-51157,Motor,Central,Direct,2023-11-07,2024-10-07,0.543,552.44,0,0.0,66.0,0
POL-102533,CUST-50221,Motor,West,Broker,2022-05-05,2023-02-04,0.284,252.31,0,0.0,49.0,13
POL-102534,CUST-52603,Motor,West,Agent,2023-08-08,2024-03-16,0.5,320.66,0,0.0,54.0,2
POL-102535,CUST-52897,Commercial,South,Direct,2023-12-16,2024-08-14,0.971,1970.17,0,0.0,56.0,7
POL-102536,CUST-51454,Commercial,South,Broker,2022-08-27,2023-04-05,0.631,650.43,0,0.0,30.0,17
POL-102537,CUST-52409,Motor,Central,Online,2022-12-31,2023-10-30,0.867,771.42,1,2144.85,20.0,6
POL-102538,CUST-50572,Home,Central,Agent,2023-01-23,2023-09-14,0.347,205.89,0,0.0,40.0,13
POL-102539,CUST-50092,Commercial,South,Agent,2022-12-27,2023-10-20,0.451,813.05,0,0.0,28.0,7
POL-102540,CUST-52695,Liability,South,Agent,2022-07-31,2023-05-28,0.96,1143.12,0,0.0,36.0,18
POL-102541,CUST-52441,Motor,South,Agent,2023-12-10,2024-11-28,0.538,521.15,0,0.0,36.0,19
POL-102542,CUST-52272,Motor,West,Direct,2023-11-30,2024-08-04,0.736,470.65,0,0.0,62.0,18
POL-102543,CUST-52481,Motor,Central,Broker,2022-10-05,2023-09-28,0.982,722.68,0,0.0,36.0,7
POL-102544,CUST-52130,Home,Central,Agent,2023-08-11,2024-04-21,0.663,314.84,0,0.0,26.0,6
POL-102545,CUST-52415,Motor,Central,Online,2022-10-18,2023-08-20,0.479,564.02,0,0.0,72.0,12
POL-102546,CUST-52901,Motor,South,Agent,2023-08-04,2024-06-02,0.649,435.5,0,0.0,20.0,16
POL-102547,CUST-52635,Commercial,South,Broker,2023-03-03,2024-01-29,0.291,581.04,0,0.0,29.0,10
POL-102548,CUST-52670,Home,Central,Online,2022-12-10,2023-09-03,0.334,161.29,0,0.0,37.0,14
POL-102549,CUST-51405,Motor,South,Direct,2022-04-04,2023-02-25,0.255,282.55,0,0.0,,17
POL-102550,CUST-52455,Motor,South,Agent,2023-04-23,2023-12-25,0.913,855.39,1,1944.43,69.0,15
POL-102551,CUST-50718,Motor,Central,Online,2022-08-23,2023-05-21,0.753,820.68,0,0.0,38.0,7
POL-102552,CUST-50942,Motor,East,Broker,2022-06-08,2023-03-07,0.474,460.85,0,0.0,62.0,4
POL-102553,CUST-52611,Motor,North,Agent,2022-05-22,2023-03-29,0.416,437.82,0,0.0,25.0,8
POL-102554,CUST-51090,Motor,Central,Agent,2023-12-18,2024-10-08,0.762,784.73,0,0.0,47.0,11
POL-102555,CUST-52503,Motor,South,Online,2022-03-17,2022-09-27,0.94,704.82,0,0.0,25.0,16
POL-102556,CUST-51486,Commercial,South,Agent,2023-08-06,2024-07-01,0.474,930.97,0,0.0,31.0,6
POL-102557,CUST-50824,Commercial,East,Online,2023-09-25,2024-08-10,0.491,819.14,0,0.0,41.0,3
POL-102558,CUST-51234,Motor,South,Agent,2022-01-23,2022-08-10,0.891,637.28,0,0.0,67.0,6
POL-102559,CUST-51742,Home,Central,Agent,2023-03-07,2024-02-28,0.92,521.48,0,0.0,35.0,11
POL-102560,CUST-50190,Motor,West,Online,2023-02-26,2023-12-25,0.936,853.79,0,0.0,61.0,4
POL-102561,CUST-51670,Commercial,East,Online,2022-09-19,2023-04-02,0.47,897.73,0,0.0,23.0,7
POL-102562,CUST-50315,Commercial,South,Agent,2023-05-02,2024-01-28,0.34,620.06,0,0.0,32.0,5
POL-102563,CUST-51462,Home,East,Agent,2022-10-26,2023-09-26,0.58,327.75,0,0.0,52.0,19
POL-102564,CUST-50969,Home,South,Direct,2022-11-17,2023-07-07,0.472,345.88,0,0.0,44.0,10
POL-102565,CUST-51825,Motor,Central,Broker,2022-11-12,2023-10-31,0.913,544.14,0,0.0,46.0,14
POL-102566,CUST-52517,Motor,West,Broker,2023-08-08,2024-04-21,0.277,219.64,0,0.0,56.0,10
POL-102567,CUST-50251,Home,North,Agent,2023-04-08,2023-11-16,0.725,578.83,0,0.0,22.0,0
POL-102568,CUST-50255,Motor,East,Online,2022-10-04,2023-06-07,0.93,637.02,0,0.0,57.0,5
POL-102569,CUST-51363,Home,West,Agent,2023-11-08,2024-08-11,0.983,577.39,0,0.0,67.0,16
POL-102570,CUST-52261,Home,East,Agent,2023-08-09,2024-06-11,0.738,320.63,0,0.0,61.0,10
POL-102571,CUST-50839,Motor,North,Agent,2023-11-12,2024-10-29,0.962,585.63,0,0.0,34.0,14
POL-102572,CUST-52347,Home,North,Agent,2023-06-18,2024-01-20,0.307,152.69,0,0.0,38.0,15
POL-102573,CUST-50007,Commercial,West,Broker,2022-10-13,2023-10-06,0.519,580.44,1,6610.9,72.0,11
POL-102574,CUST-50884,Home,East,Agent,2023-07-19,2024-04-22,0.257,166.16,0,0.0,63.0,11
POL-102575,CUST-51557,Home,East,Direct,2022-08-29,2023-03-20,0.986,813.06,0,0.0,71.0,4
POL-102576,CUST-51878,Commercial,South,Broker,2022-07-17,2023-07-04,0.927,1020.54,0,0.0,70.0,4
POL-102577,CUST-51094,Motor,South,Agent,2022-11-26,2023-07-28,0.271,301.5,0,0.0,42.0,2
POL-102578,CUST-52646,Home,East,Online,2023-12-09,2024-09-29,0.264,191.13,0,0.0,25.0,5
POL-102579,CUST-51293,Motor,East,Broker,2023-02-19,2023-12-25,0.525,365.13,0,0.0,31.0,12
POL-102580,CUST-51907,Motor,East,Agent,2022-10-08,2023-04-08,0.444,340.72,0,0.0,34.0,18
POL-102581,CUST-50334,Liability,Central,Agent,2022-12-04,2023-07-13,0.885,725.0,1,2102.34,65.0,8
POL-102582,CUST-52787,Motor,North,Broker,2022-08-01,2023-06-04,0.37,393.91,0,0.0,33.0,12
POL-102583,CUST-51516,Motor,East,Direct,2023-04-26,2023-12-22,0.843,865.28,0,0.0,38.0,17
POL-102584,CUST-51410,Motor,South,Direct,2022-09-13,2023-03-13,0.666,516.9,0,0.0,66.0,13
POL-102585,CUST-50810,Liability,North,Direct,2023-02-09,2023-08-12,0.533,385.5,0,0.0,27.0,5
POL-102586,CUST-51823,Commercial,East,Agent,2022-09-27,2023-08-26,0.359,425.87,0,0.0,55.0,5
POL-102587,CUST-50001,Motor,North,Online,2022-08-23,2023-03-19,0.998,967.84,1,7794.33,49.0,12
POL-102588,CUST-51355,Home,South,Agent,2023-12-10,2024-06-25,0.713,337.41,1,2795.87,74.0,5
POL-102589,CUST-52340,Motor,West,Agent,2022-09-10,2023-06-21,0.58,530.23,0,0.0,45.0,4
POL-102590,CUST-52333,Commercial,South,Broker,2022-02-21,2022-09-11,0.528,864.4,0,0.0,47.0,11
POL-102591,CUST-51883,Home,West,Agent,2022-10-04,2023-08-01,0.929,680.48,0,0.0,66.0,12
POL-102592,CUST-51123,Motor,South,Broker,2023-01-24,2023-11-01,0.866,579.86,0,0.0,74.0,5
POL-102593,CUST-51583,Home,East,Agent,2022-03-11,2023-01-05,0.858,543.55,0,0.0,59.0,0
POL-102594,CUST-50506,Liability,Central,Direct,2022-08-12,2023-05-10,0.712,714.77,0,0.0,57.0,15
POL-102595,CUST-51866,Motor,South,Direct,2022-05-02,2023-03-22,0.916,1000.27,0,0.0,67.0,7
POL-102596,CUST-50648,Motor,East,Direct,2023-01-01,2023-10-27,0.474,414.22,0,0.0,73.0,12
POL-102597,CUST-50970,Liability,West,Broker,2023-06-12,2024-02-24,0.778,750.82,0,0.0,59.0,3
POL-102598,CUST-52202,Motor,South,Agent,2023-12-08,2024-06-07,0.553,369.66,0,0.0,34.0,6
POL-102599,CUST-50369,Home,South,Online,2022-10-12,2023-05-30,0.7,514.78,0,0.0,54.0,12
POL-102600,CUST-50990,Home,West,Broker,2023-09-23,2024-04-14,0.999,702.29,0,0.0,31.0,2
POL-102601,CUST-51070,Motor,North,Broker,2022-06-06,2022-12-05,0.988,1009.33,0,0.0,46.0,6
POL-102602,CUST-52838,Motor,South,Agent,2023-07-24,2024-03-10,0.634,624.8,0,0.0,43.0,14
POL-102603,CUST-52366,Motor,East,Agent,2023-02-15,2023-09-21,0.68,758.74,0,0.0,74.0,15
POL-102604,CUST-51117,Motor,South,Broker,2023-07-08,2024-01-18,0.923,1031.01,0,0.0,49.0,7
POL-102605,CUST-51824,Home,East,Direct,2023-07-06,2024-02-29,0.989,561.29,0,0.0,72.0,2
POL-102606,CUST-50719,Commercial,West,Online,2023-01-24,2023-10-25,0.834,1000.92,0,0.0,64.0,0
POL-102607,CUST-52373,Motor,Central,Online,2022-07-07,2023-02-05,0.299,342.73,0,0.0,66.0,11
POL-102608,CUST-51034,Commercial,West,Broker,2023-01-20,2023-09-07,0.492,855.46,0,0.0,27.0,13
POL-102609,CUST-52706,Motor,East,Broker,2023-08-27,2024-02-26,0.922,1081.26,0,0.0,62.0,11
POL-102610,CUST-52672,Motor,West,Direct,2023-12-10,2024-06-16,0.826,735.71,0,0.0,32.0,8
POL-102611,CUST-50748,Home,South,Agent,2023-11-09,2024-06-05,0.807,687.25,0,0.0,50.0,0
POL-102612,CUST-51227,Motor,East,Broker,2022-05-13,2023-02-01,0.751,501.68,0,0.0,45.0,4
POL-102613,CUST-52743,Home,Central,Direct,2023-03-13,2024-01-10,0.561,387.21,0,0.0,32.0,0
POL-102614,CUST-50288,Motor,North,Agent,2022-03-18,2023-02-07,0.552,491.59,0,0.0,74.0,9
POL-102615,CUST-51987,Home,South,Agent,2023-05-04,2024-02-25,0.857,372.92,0,0.0,67.0,6
POL-102616,CUST-51548,Liability,South,Broker,2023-12-26,2024-10-15,0.47,384.61,0,0.0,50.0,1
POL-102617,CUST-51682,Motor,Central,Broker,2022-02-08,2023-01-28,0.764,524.35,0,0.0,18.0,12
POL-102618,CUST-51717,Liability,South,Agent,2023-04-25,2023-12-08,0.795,578.53,0,0.0,28.0,7
POL-102619,CUST-51509,Motor,South,Agent,2023-11-22,2024-10-15,0.883,1023.53,0,0.0,30.0,19
POL-102620,CUST-51028,Motor,Central,Agent,2023-09-11,2024-08-30,0.49,573.0,0,0.0,73.0,8
POL-102621,CUST-51406,Motor,Central,Online,2022-10-14,2023-07-26,0.806,907.23,0,0.0,41.0,1
POL-102622,CUST-52934,Commercial,North,Online,2022-03-17,2023-02-16,0.33,666.18,0,0.0,20.0,14
POL-102623,CUST-50221,Home,Central,Online,2023-11-06,2024-05-29,0.354,281.26,0,0.0,51.0,14
POL-102624,CUST-50481,Liability,West,Online,2023-11-04,2024-10-12,0.563,746.24,0,0.0,72.0,18
POL-102625,CUST-50163,Commercial,Central,Agent,2023-02-27,2023-12-08,0.291,353.74,0,0.0,49.0,13
POL-102626,CUST-51876,Motor,North,Agent,2023-12-16,2024-07-24,0.961,718.68,0,0.0,43.0,7
POL-102627,CUST-50992,Commercial,North,Broker,2022-01-04,2022-07-14,0.926,1750.14,0,0.0,28.0,13
POL-102628,CUST-50134,Liability,South,Broker,2023-03-27,2024-02-03,0.287,291.28,0,0.0,68.0,15
POL-102629,CUST-50610,Commercial,Central,Direct,2022-01-29,2022-10-16,0.879,1531.86,0,0.0,23.0,10
POL-102630,CUST-50780,Home,East,Agent,2023-11-15,2024-07-09,0.632,428.41,0,0.0,71.0,15
POL-102631,CUST-50259,Commercial,West,Online,2023-05-12,2024-01-19,0.776,1028.37,0,0.0,30.0,19
POL-102632,CUST-52300,Motor,South,Agent,2023-10-29,2024-10-27,0.915,699.5,0,0.0,25.0,15
POL-102633,CUST-50073,Liability,South,Broker,2023-02-15,2023-11-01,0.683,819.09,0,0.0,37.0,10
POL-102634,CUST-52648,Liability,Central,Online,2022-03-02,2022-09-12,0.337,354.19,0,0.0,18.0,9
POL-102635,CUST-52935,Home,East,Broker,2022-01-20,2022-09-09,0.252,148.67,0,0.0,18.0,16
POL-102636,CUST-52751,Motor,West,Direct,2022-09-02,2023-03-28,0.623,599.41,0,0.0,28.0,17
POL-102637,CUST-50636,Motor,West,Direct,2023-06-27,2024-04-29,0.962,812.76,0,0.0,57.0,5
POL-102638,CUST-50685,Liability,North,Direct,2022-04-21,2023-03-15,0.679,687.08,0,0.0,64.0,0
POL-102639,CUST-52954,Commercial,Central,Online,2023-09-15,2024-08-16,0.53,902.63,0,0.0,32.0,16
POL-102640,CUST-51868,Commercial,Central,Broker,2022-06-24,2023-04-17,0.273,403.99,0,0.0,54.0,4
POL-102641,CUST-51633,Liability,West,Broker,2022-12-29,2023-11-16,0.936,1252.05,1,6586.3,38.0,19
POL-102642,CUST-52594,Home,East,Online,2022-05-29,2023-02-10,0.495,319.06,0,0.0,42.0,0
POL-102643,CUST-50575,Commercial,East,Broker,2022-12-07,2023-09-29,0.779,1551.18,0,0.0,37.0,18
POL-102644,CUST-51218,Motor,South,Direct,2022-11-27,2023-06-14,0.771,847.62,1,8149.39,68.0,13
POL-102645,CUST-50435,Motor,West,Broker,2022-01-04,2022-10-11,0.44,495.04,0,0.0,47.0,6
POL-102646,CUST-52396,Home,South,Agent,2023-02-19,2023-11-29,0.298,228.05,0,0.0,46.0,0
POL-102647,CUST-50602,Motor,North,Broker,2023-07-29,2024-01-30,0.539,514.58,0,0.0,67.0,16
